zone,param,timestamp,value
Wazirpur,SO2,2025-12-01 01:00:00,5.5
Wazirpur,SO2,2025-12-01 02:00:00,6.0
Wazirpur,SO2,2025-12-01 03:00:00,4.3
Wazirpur,SO2,2025-12-01 04:00:00,5.7
Wazirpur,SO2,2025-12-01 05:00:00,6.1
Wazirpur,SO2,2025-12-01 06:00:00,5.5
Wazirpur,SO2,2025-12-01 07:00:00,7.0
Wazirpur,SO2,2025-12-01 08:00:00,6.8
Wazirpur,SO2,2025-12-01 09:00:00,12.3
Wazirpur,SO2,2025-12-01 10:00:00,17.5
Wazirpur,SO2,2025-12-01 11:00:00,15.1
Wazirpur,SO2,2025-12-01 12:00:00,12.6
Wazirpur,SO2,2025-12-01 13:00:00,15.1
Wazirpur,SO2,2025-12-01 14:00:00,17.0
Wazirpur,SO2,2025-12-01 15:00:00,17.9
Wazirpur,SO2,2025-12-01 16:00:00,15.0
Wazirpur,SO2,2025-12-01 17:00:00,15.9
Wazirpur,SO2,2025-12-01 18:00:00,15.8
Wazirpur,SO2,2025-12-01 19:00:00,11.8
Wazirpur,SO2,2025-12-01 20:00:00,10.9
Wazirpur,SO2,2025-12-01 21:00:00,10.8
Wazirpur,SO2,2025-12-01 22:00:00,9.6
Wazirpur,SO2,2025-12-01 23:00:00,10.6
Wazirpur,SO2,2025-12-02 00:00:00,10.2
Wazirpur,SO2,2025-12-02 01:00:00,10.7
Wazirpur,SO2,2025-12-02 02:00:00,11.5
Wazirpur,SO2,2025-12-02 03:00:00,7.8
Wazirpur,SO2,2025-12-02 04:00:00,7.6
Wazirpur,SO2,2025-12-02 05:00:00,6.3
Wazirpur,SO2,2025-12-02 06:00:00,6.1
Wazirpur,SO2,2025-12-02 07:00:00,7.2
Wazirpur,SO2,2025-12-02 08:00:00,8.7
Wazirpur,SO2,2025-12-02 09:00:00,23.0
Wazirpur,SO2,2025-12-02 10:00:00,28.6
Wazirpur,SO2,2025-12-02 11:00:00,30.0
Wazirpur,SO2,2025-12-02 12:00:00,31.1
Wazirpur,SO2,2025-12-02 13:00:00,31.2
Wazirpur,SO2,2025-12-02 14:00:00,27.4
Wazirpur,SO2,2025-12-02 15:00:00,23.7
Wazirpur,SO2,2025-12-02 16:00:00,21.2
Wazirpur,SO2,2025-12-02 17:00:00,16.3
Wazirpur,SO2,2025-12-02 18:00:00,12.0
Wazirpur,SO2,2025-12-02 19:00:00,15.0
Wazirpur,SO2,2025-12-02 20:00:00,12.7
Wazirpur,SO2,2025-12-02 21:00:00,8.9
Wazirpur,SO2,2025-12-02 22:00:00,8.2
Wazirpur,SO2,2025-12-02 23:00:00,7.1
Wazirpur,SO2,2025-12-03 00:00:00,6.3
Wazirpur,SO2,2025-12-03 13:00:00,12.6
Wazirpur,SO2,2025-12-03 14:00:00,10.6
Wazirpur,SO2,2025-12-03 15:00:00,11.9
Wazirpur,SO2,2025-12-03 16:00:00,11.7
Wazirpur,SO2,2025-12-03 17:00:00,11.6
Wazirpur,SO2,2025-12-03 18:00:00,11.7
Wazirpur,SO2,2025-12-03 19:00:00,13.2
Wazirpur,SO2,2025-12-03 20:00:00,11.8
Wazirpur,SO2,2025-12-03 21:00:00,6.9
Wazirpur,SO2,2025-12-04 08:00:00,3.8
Wazirpur,SO2,2025-12-04 09:00:00,6.4
Wazirpur,SO2,2025-12-04 10:00:00,12.4
Wazirpur,SO2,2025-12-04 11:00:00,13.1
Wazirpur,SO2,2025-12-04 12:00:00,12.8
Wazirpur,SO2,2025-12-04 13:00:00,21.4
Wazirpur,SO2,2025-12-04 14:00:00,18.0
Wazirpur,SO2,2025-12-04 15:00:00,15.8
Wazirpur,SO2,2025-12-04 16:00:00,15.1
Wazirpur,SO2,2025-12-04 17:00:00,13.1
Wazirpur,SO2,2025-12-04 18:00:00,11.3
Wazirpur,SO2,2025-12-04 19:00:00,12.1
Wazirpur,SO2,2025-12-04 20:00:00,14.6
Wazirpur,SO2,2025-12-04 21:00:00,12.0
Wazirpur,SO2,2025-12-04 22:00:00,10.8
Wazirpur,SO2,2025-12-04 23:00:00,8.0
Wazirpur,SO2,2025-12-05 00:00:00,6.4
Wazirpur,SO2,2025-12-05 01:00:00,6.4
Wazirpur,SO2,2025-12-05 02:00:00,5.7
Wazirpur,SO2,2025-12-05 03:00:00,6.3
Wazirpur,SO2,2025-12-05 04:00:00,5.6
Wazirpur,SO2,2025-12-05 05:00:00,4.7
Wazirpur,SO2,2025-12-05 06:00:00,4.3
Wazirpur,SO2,2025-12-05 07:00:00,4.5
Wazirpur,SO2,2025-12-05 08:00:00,4.6
Wazirpur,SO2,2025-12-05 09:00:00,6.7
Wazirpur,SO2,2025-12-05 10:00:00,10.5
Wazirpur,SO2,2025-12-05 11:00:00,12.2
Wazirpur,SO2,2025-12-05 12:00:00,14.7
Wazirpur,SO2,2025-12-05 13:00:00,15.9
Wazirpur,SO2,2025-12-05 14:00:00,16.7
Wazirpur,SO2,2025-12-05 15:00:00,12.8
Wazirpur,SO2,2025-12-05 16:00:00,
Wazirpur,SO2,2025-12-05 17:00:00,8.6
Wazirpur,SO2,2025-12-05 18:00:00,9.0
Wazirpur,SO2,2025-12-05 19:00:00,8.7
Wazirpur,SO2,2025-12-05 20:00:00,9.6
Wazirpur,SO2,2025-12-05 21:00:00,5.8
Wazirpur,SO2,2025-12-05 22:00:00,5.6
Wazirpur,SO2,2025-12-05 23:00:00,4.0
Wazirpur,SO2,2025-12-06 00:00:00,4.3
Wazirpur,SO2,2025-12-06 01:00:00,4.2
Wazirpur,SO2,2025-12-06 02:00:00,4.1
Wazirpur,SO2,2025-12-06 03:00:00,6.8
Wazirpur,SO2,2025-12-06 04:00:00,6.2
Wazirpur,SO2,2025-12-06 05:00:00,6.6
Wazirpur,SO2,2025-12-06 06:00:00,7.1
Wazirpur,SO2,2025-12-06 07:00:00,7.4
Wazirpur,SO2,2025-12-06 08:00:00,6.7
Wazirpur,SO2,2025-12-06 09:00:00,11.8
Wazirpur,SO2,2025-12-06 10:00:00,14.2
Wazirpur,SO2,2025-12-06 11:00:00,14.4
Wazirpur,SO2,2025-12-06 12:00:00,15.1
Wazirpur,SO2,2025-12-06 13:00:00,16.1
Wazirpur,SO2,2025-12-06 14:00:00,14.7
Wazirpur,SO2,2025-12-06 15:00:00,11.4
Wazirpur,SO2,2025-12-06 16:00:00,9.3
Wazirpur,SO2,2025-12-06 17:00:00,15.6
Wazirpur,SO2,2025-12-06 18:00:00,15.1
Wazirpur,SO2,2025-12-06 19:00:00,13.2
Wazirpur,SO2,2025-12-06 20:00:00,14.2
Wazirpur,SO2,2025-12-06 21:00:00,14.5
Wazirpur,SO2,2025-12-06 22:00:00,13.0
Wazirpur,SO2,2025-12-06 23:00:00,12.7
Wazirpur,SO2,2025-12-07 00:00:00,8.2
